code,name,list_date,exchange,board,industry,risk_flag,years_listed,eligible
000001,平安银行,1991-04-03,SZ,主板,J 金融业,False,35.4,True
000002,万科Ａ,1991-01-29,SZ,主板,K 房地产,False,35.6,True
000006,深振业Ａ,1992-04-27,SZ,主板,K 房地产,False,34.4,True
000007,全新好,1992-04-13,SZ,主板,K 房地产,False,34.4,True
000008,神州高铁,1992-05-07,SZ,主板,C 制造业,False,34.3,True
000009,中国宝安,1991-06-25,SZ,主板,J 金融业,False,35.2,True
000010,*ST美丽,1995-10-27,SZ,主板,E 建筑业,True,30.9,True
000011,深物业A,1992-03-30,SZ,主板,K 房地产,False,34.4,True
000012,南玻Ａ,1992-02-28,SZ,主板,C 制造业,False,34.5,True
000014,沙河股份,1992-06-02,SZ,主板,K 房地产,False,34.3,True
000016,*ST康佳A,1992-03-27,SZ,主板,C 制造业,True,34.4,True
000017,深中华A,1992-03-31,SZ,主板,C 制造业,False,34.4,True
000019,深粮控股,1992-10-12,SZ,主板,F 批发零售,False,33.9,True
000020,深华发Ａ,1992-04-28,SZ,主板,C 制造业,False,34.4,True
000021,深科技,1994-02-02,SZ,主板,C 制造业,False,32.6,True
000025,特力Ａ,1993-06-21,SZ,主板,F 批发零售,False,33.2,True
000026,飞亚达,1993-06-03,SZ,主板,F 批发零售,False,33.3,True
000027,深圳能源,1993-09-03,SZ,主板,D 水电煤气,False,33.0,True
000028,国药一致,1993-08-09,SZ,主板,F 批发零售,False,33.1,True
000029,深深房Ａ,1993-09-15,SZ,主板,K 房地产,False,33.0,True
000030,富奥股份,1993-09-29,SZ,主板,C 制造业,False,32.9,True
000031,大悦城,1993-10-08,SZ,主板,K 房地产,False,32.9,True
000032,深桑达Ａ,1993-10-28,SZ,主板,E 建筑业,False,32.9,True
000034,神州数码,1994-05-09,SZ,主板,F 批发零售,False,32.3,True
000035,中国天楹,1994-04-08,SZ,主板,N 公共环保,False,32.4,True
000036,华联控股,1994-06-17,SZ,主板,K 房地产,False,32.2,True
000037,深南电A,1994-07-01,SZ,主板,D 水电煤气,False,32.2,True
000039,中集集团,1994-04-08,SZ,主板,C 制造业,False,32.4,True
000042,中洲控股,1994-09-21,SZ,主板,K 房地产,False,32.0,True
000045,深纺织Ａ,1994-08-15,SZ,主板,C 制造业,False,32.1,True
000048,京基智农,1994-11-01,SZ,主板,A 农林牧渔,False,31.8,True
000049,德赛电池,1995-03-20,SZ,主板,C 制造业,False,31.5,True
000050,深天马Ａ,1995-03-15,SZ,主板,C 制造业,False,31.5,True
000055,方大集团,1996-04-15,SZ,主板,C 制造业,False,30.4,True
000056,*ST皇庭,1996-07-08,SZ,主板,L 商务服务,True,30.2,True
000058,深赛格,1996-12-26,SZ,主板,L 商务服务,False,29.7,True
000059,华锦股份,1997-01-30,SZ,主板,C 制造业,False,29.6,True
000060,中金岭南,1997-01-23,SZ,主板,C 制造业,False,29.6,True
000061,农产品,1997-01-10,SZ,主板,L 商务服务,False,29.7,True
000062,深圳华强,1997-01-30,SZ,主板,F 批发零售,False,29.6,True
000063,中兴通讯,1997-11-18,SZ,主板,C 制造业,False,28.8,True
000065,北方国际,1998-06-05,SZ,主板,F 批发零售,False,28.3,True
000066,中国长城,1997-06-26,SZ,主板,C 制造业,False,29.2,True
000068,华控赛格,1997-06-11,SZ,主板,F 批发零售,False,29.2,True
000069,华侨城Ａ,1997-09-10,SZ,主板,K 房地产,False,29.0,True
000070,特发信息,2000-05-11,SZ,主板,C 制造业,False,26.3,True
000078,ST海王,1998-12-18,SZ,主板,F 批发零售,True,27.7,True
000088,盐田港,1997-07-28,SZ,主板,G 运输仓储,False,29.1,True
000089,深圳机场,1998-04-20,SZ,主板,G 运输仓储,False,28.4,True
000090,天健集团,1999-07-21,SZ,主板,E 建筑业,False,27.1,True
000096,广聚能源,2000-07-24,SZ,主板,F 批发零售,False,26.1,True
000099,中信海直,2000-07-31,SZ,主板,G 运输仓储,False,26.1,True
000100,TCL科技,2004-01-30,SZ,主板,C 制造业,False,22.6,True
000151,中成股份,2000-09-06,SZ,主板,F 批发零售,False,26.0,True
000153,丰原药业,2000-09-20,SZ,主板,C 制造业,False,26.0,True
000155,川能动力,2000-09-26,SZ,主板,D 水电煤气,False,25.9,True
000156,华数传媒,2000-09-06,SZ,主板,I 信息技术,False,26.0,True
000157,中联重科,2000-10-12,SZ,主板,C 制造业,False,25.9,True
000158,常山北明,2000-07-24,SZ,主板,I 信息技术,False,26.1,True
000159,国际实业,2000-09-26,SZ,主板,F 批发零售,False,25.9,True
000166,申万宏源,2015-01-26,SZ,主板,J 金融业,False,11.6,True
000301,东方盛虹,2000-05-29,SZ,主板,C 制造业,False,26.3,True
000333,美的集团,2013-09-18,SZ,主板,C 制造业,False,13.0,True
000338,潍柴动力,2007-04-30,SZ,主板,C 制造业,False,19.4,True
000400,许继电气,1997-04-18,SZ,主板,C 制造业,False,29.4,True
000401,金隅冀东,1996-06-14,SZ,主板,C 制造业,False,30.2,True
000402,金融街,1996-06-26,SZ,主板,K 房地产,False,30.2,True
000403,派林生物,1996-06-28,SZ,主板,C 制造业,False,30.2,True
000404,长虹华意,1996-06-19,SZ,主板,C 制造业,False,30.2,True
000407,胜利股份,1996-07-03,SZ,主板,D 水电煤气,False,30.2,True
000408,藏格矿业,1996-06-28,SZ,主板,C 制造业,False,30.2,True
000409,云鼎科技,1996-06-27,SZ,主板,I 信息技术,False,30.2,True
000410,沈阳机床,1996-07-18,SZ,主板,C 制造业,False,30.1,True
000411,英特集团,1996-07-16,SZ,主板,F 批发零售,False,30.1,True
000415,渤海租赁,1996-07-16,SZ,主板,L 商务服务,False,30.1,True
000417,合百集团,1996-08-12,SZ,主板,F 批发零售,False,30.1,True
000419,通程控股,1996-08-16,SZ,主板,F 批发零售,False,30.1,True
000420,吉林化纤,1996-08-02,SZ,主板,C 制造业,False,30.1,True
000421,南京公用,1996-08-06,SZ,主板,D 水电煤气,False,30.1,True
000422,湖北宜化,1996-08-15,SZ,主板,C 制造业,False,30.1,True
000423,东阿阿胶,1996-07-29,SZ,主板,C 制造业,False,30.1,True
000425,徐工机械,1996-08-28,SZ,主板,C 制造业,False,30.0,True
000426,兴业银锡,1996-08-28,SZ,主板,B 采矿业,False,30.0,True
000428,华天酒店,1996-08-08,SZ,主板,H 住宿餐饮,False,30.1,True
000429,粤高速Ａ,1998-02-20,SZ,主板,G 运输仓储,False,28.5,True
000430,张家界,1996-08-29,SZ,主板,N 公共环保,False,30.0,True
000488,ST晨鸣,2000-11-20,SZ,主板,C 制造业,True,25.8,True
000498,山东路桥,1997-06-09,SZ,主板,E 建筑业,False,29.2,True
000501,武商集团,1992-11-20,SZ,主板,F 批发零售,False,33.8,True
000503,国新健康,1992-11-30,SZ,主板,I 信息技术,False,33.8,True
000504,南华生物,1992-12-08,SZ,主板,M 科研服务,False,33.7,True
000505,京粮控股,1992-12-21,SZ,主板,C 制造业,False,33.7,True
000506,招金黄金,1993-03-12,SZ,主板,B 采矿业,False,33.5,True
000507,珠海港,1993-03-26,SZ,主板,G 运输仓储,False,33.4,True
000509,华塑控股,1993-05-07,SZ,主板,C 制造业,False,33.3,True
000510,新金路,1993-05-07,SZ,主板,C 制造业,False,33.3,True
000513,丽珠集团,1993-10-28,SZ,主板,C 制造业,False,32.9,True
000514,渝开发,1993-07-12,SZ,主板,K 房地产,False,33.2,True
000516,国际医学,1993-08-09,SZ,主板,Q 卫生,False,33.1,True
000517,荣安地产,1993-08-06,SZ,主板,K 房地产,False,33.1,True
000518,四环生物,1993-09-08,SZ,主板,C 制造业,False,33.0,True
000519,中兵红箭,1993-10-08,SZ,主板,C 制造业,False,32.9,True
000520,凤凰航运,1993-10-25,SZ,主板,G 运输仓储,False,32.9,True
000521,长虹美菱,1993-10-18,SZ,主板,C 制造业,False,32.9,True
000523,红棉股份,1993-11-08,SZ,主板,C 制造业,False,32.8,True
000524,岭南控股,1993-11-18,SZ,主板,L 商务服务,False,32.8,True
000525,红太阳,1993-10-28,SZ,主板,C 制造业,False,32.9,True
000526,学大教育,1993-11-01,SZ,主板,P 教育,False,32.8,True
000528,柳工,1993-11-18,SZ,主板,C 制造业,False,32.8,True
000529,广弘控股,1993-11-18,SZ,主板,C 制造业,False,32.8,True
000530,冰山冷热,1993-12-08,SZ,主板,C 制造业,False,32.7,True
000531,穗恒运Ａ,1994-01-06,SZ,主板,D 水电煤气,False,32.7,True
000532,华金资本,1994-01-03,SZ,主板,S 综合,False,32.7,True
000533,顺钠股份,1994-01-03,SZ,主板,C 制造业,False,32.7,True
000534,万泽股份,1994-01-10,SZ,主板,C 制造业,False,32.7,True
000536,华映科技,1993-11-26,SZ,主板,C 制造业,False,32.8,True
000537,绿发电力,1993-12-10,SZ,主板,D 水电煤气,False,32.7,True
000538,云南白药,1993-12-15,SZ,主板,C 制造业,False,32.7,True
000539,粤电力Ａ,1993-11-26,SZ,主板,D 水电煤气,False,32.8,True
000541,佛山照明,1993-11-23,SZ,主板,C 制造业,False,32.8,True
000543,皖能电力,1993-12-20,SZ,主板,D 水电煤气,False,32.7,True
000544,中原环保,1993-12-08,SZ,主板,D 水电煤气,False,32.7,True
000545,金浦钛业,1993-12-15,SZ,主板,C 制造业,False,32.7,True
000546,金圆股份,1993-12-15,SZ,主板,C 制造业,False,32.7,True
000547,航天发展,1993-11-30,SZ,主板,C 制造业,False,32.8,True
000548,湖南投资,1993-12-20,SZ,主板,G 运输仓储,False,32.7,True
000550,江铃汽车,1993-12-01,SZ,主板,C 制造业,False,32.8,True
000551,创元科技,1994-01-06,SZ,主板,C 制造业,False,32.7,True
000552,甘肃能化,1994-01-06,SZ,主板,B 采矿业,False,32.7,True
000553,安道麦A,1993-12-03,SZ,主板,C 制造业,False,32.8,True
000554,泰山石油,1993-12-15,SZ,主板,F 批发零售,False,32.7,True
000555,神州信息,1994-04-08,SZ,主板,I 信息技术,False,32.4,True
000557,西部创业,1994-06-17,SZ,主板,G 运输仓储,False,32.2,True
000558,天府文旅,1994-05-09,SZ,主板,N 公共环保,False,32.3,True
000559,万向钱潮,1994-01-10,SZ,主板,C 制造业,False,32.7,True
000560,我爱我家,1994-02-02,SZ,主板,K 房地产,False,32.6,True
000561,烽火电子,1994-05-09,SZ,主板,C 制造业,False,32.3,True
000563,陕国投Ａ,1994-01-10,SZ,主板,J 金融业,False,32.7,True
000564,供销大集,1994-01-10,SZ,主板,F 批发零售,False,32.7,True
000565,渝三峡Ａ,1994-04-08,SZ,主板,C 制造业,False,32.4,True
000566,海南海药,1994-05-25,SZ,主板,C 制造业,False,32.3,True
000567,海德股份,1994-05-25,SZ,主板,J 金融业,False,32.3,True
000568,泸州老窖,1994-05-09,SZ,主板,C 制造业,False,32.3,True
000570,苏常柴Ａ,1994-07-01,SZ,主板,C 制造业,False,32.2,True
000571,新大洲A,1994-05-25,SZ,主板,B 采矿业,False,32.3,True
000572,海马汽车,1994-08-08,SZ,主板,C 制造业,False,32.1,True
000573,粤宏远Ａ,1994-08-15,SZ,主板,C 制造业,False,32.1,True
000576,甘化科工,1994-09-07,SZ,主板,C 制造业,False,32.0,True
000581,威孚高科,1998-09-24,SZ,主板,C 制造业,False,28.0,True
000582,北部湾港,1995-11-02,SZ,主板,G 运输仓储,False,30.8,True
000586,汇源通信,1995-12-20,SZ,主板,C 制造业,False,30.7,True
000589,贵州轮胎,1996-03-08,SZ,主板,C 制造业,False,30.5,True
000590,古汉医药,1996-01-19,SZ,主板,C 制造业,False,30.6,True
000591,太阳能,1996-02-08,SZ,主板,D 水电煤气,False,30.6,True
000592,平潭发展,1996-03-27,SZ,主板,C 制造业,False,30.4,True
000593,德龙汇能,1996-03-12,SZ,主板,D 水电煤气,False,30.5,True
000595,新能股份,1996-04-19,SZ,主板,C 制造业,False,30.4,True
000596,古井贡酒,1996-09-27,SZ,主板,C 制造业,False,29.9,True
000597,东北制药,1996-05-23,SZ,主板,C 制造业,False,30.3,True
000598,兴蓉环境,1996-05-29,SZ,主板,D 水电煤气,False,30.3,True
000599,青岛双星,1996-04-30,SZ,主板,C 制造业,False,30.4,True
000600,建投能源,1996-06-06,SZ,主板,D 水电煤气,False,30.3,True
000601,韶能股份,1996-08-30,SZ,主板,D 水电煤气,False,30.0,True
000603,盛达资源,1996-08-23,SZ,主板,B 采矿业,False,30.0,True
000605,渤海股份,1996-09-13,SZ,主板,D 水电煤气,False,30.0,True
000607,华媒控股,1996-08-30,SZ,主板,L 商务服务,False,30.0,True
000608,阳光股份,1996-09-19,SZ,主板,K 房地产,False,30.0,True
000609,*ST中迪,1996-10-10,SZ,主板,S 综合,True,29.9,True
000610,*ST西旅,1996-09-26,SZ,主板,L 商务服务,True,29.9,True
000612,焦作万方,1996-09-26,SZ,主板,C 制造业,False,29.9,True
000615,*ST美谷,1996-10-16,SZ,主板,Q 卫生,True,29.9,True
000617,中油资本,1996-10-22,SZ,主板,J 金融业,False,29.9,True
000619,海螺新材,1996-10-23,SZ,主板,C 制造业,False,29.9,True
000620,盈新发展,1996-10-29,SZ,主板,K 房地产,False,29.9,True
000623,吉林敖东,1996-10-28,SZ,主板,C 制造业,False,29.9,True
000625,长安汽车,1997-06-10,SZ,主板,C 制造业,False,29.2,True
000626,远大控股,1996-11-28,SZ,主板,F 批发零售,False,29.8,True
000628,高新发展,1996-11-18,SZ,主板,E 建筑业,False,29.8,True
000629,钒钛股份,1996-11-15,SZ,主板,C 制造业,False,29.8,True
000630,铜陵有色,1996-11-20,SZ,主板,C 制造业,False,29.8,True
000631,顺发恒能,1996-11-22,SZ,主板,K 房地产,False,29.8,True
000632,ST三木,1996-11-21,SZ,主板,F 批发零售,True,29.8,True
000633,合金投资,1996-11-12,SZ,主板,C 制造业,False,29.8,True
000635,英力特,1996-11-20,SZ,主板,C 制造业,False,29.8,True
000636,风华高科,1996-11-29,SZ,主板,C 制造业,False,29.8,True
000637,茂化实华,1996-11-14,SZ,主板,C 制造业,False,29.8,True
000639,ST西王,1996-11-26,SZ,主板,C 制造业,True,29.8,True
000650,仁和药业,1996-12-10,SZ,主板,C 制造业,False,29.7,True
000651,格力电器,1996-11-18,SZ,主板,C 制造业,False,29.8,True
000652,泰达股份,1996-11-28,SZ,主板,F 批发零售,False,29.8,True
000655,金岭矿业,1996-11-28,SZ,主板,B 采矿业,False,29.8,True
000656,金科股份,1996-11-28,SZ,主板,K 房地产,False,29.8,True
000657,中钨高新,1996-12-05,SZ,主板,C 制造业,False,29.8,True
000659,珠海中富,1996-12-03,SZ,主板,C 制造业,False,29.8,True
000661,长春高新,1996-12-18,SZ,主板,C 制造业,False,29.7,True
000663,永安林业,1996-12-06,SZ,主板,A 农林牧渔,False,29.7,True
000665,湖北广电,1996-12-10,SZ,主板,I 信息技术,False,29.7,True
000668,荣丰控股,1996-12-10,SZ,主板,K 房地产,False,29.7,True
000669,ST金鸿,1996-12-10,SZ,主板,D 水电煤气,True,29.7,True
000670,盈方微,1996-12-17,SZ,主板,F 批发零售,False,29.7,True
000672,上峰材料,1996-12-18,SZ,主板,C 制造业,False,29.7,True
000676,智度股份,1996-12-24,SZ,主板,L 商务服务,False,29.7,True
000677,ST海龙,1996-12-26,SZ,主板,C 制造业,True,29.7,True
000678,襄阳轴承,1997-01-06,SZ,主板,C 制造业,False,29.7,True
000679,大连友谊,1997-01-24,SZ,主板,F 批发零售,False,29.6,True
000680,山推股份,1997-01-22,SZ,主板,C 制造业,False,29.6,True
000681,视觉中国,1997-01-21,SZ,主板,I 信息技术,False,29.6,True
000682,东方电子,1997-01-21,SZ,主板,I 信息技术,False,29.6,True
000683,博源化工,1997-01-31,SZ,主板,C 制造业,False,29.6,True
000685,中山公用,1997-01-23,SZ,主板,D 水电煤气,False,29.6,True
000686,东北证券,1997-02-27,SZ,主板,J 金融业,False,29.5,True
000688,国城矿业,1997-01-20,SZ,主板,B 采矿业,False,29.6,True
000690,宝新能源,1997-01-28,SZ,主板,D 水电煤气,False,29.6,True
000691,亚太实业,1997-02-28,SZ,主板,C 制造业,False,29.5,True
000692,惠天热电,1997-02-27,SZ,主板,D 水电煤气,False,29.5,True
000695,滨海能源,1997-02-18,SZ,主板,C 制造业,False,29.5,True
000697,炼石航空,1997-03-25,SZ,主板,C 制造业,False,29.5,True
000698,ST沈化,1997-02-20,SZ,主板,C 制造业,True,29.5,True
000700,模塑科技,1997-02-28,SZ,主板,C 制造业,False,29.5,True
000701,厦门信达,1997-02-26,SZ,主板,F 批发零售,False,29.5,True
000702,正虹科技,1997-03-18,SZ,主板,C 制造业,False,29.5,True
000703,恒逸石化,1997-03-28,SZ,主板,C 制造业,False,29.4,True
000705,浙江震元,1997-04-10,SZ,主板,F 批发零售,False,29.4,True
000707,双环科技,1997-04-15,SZ,主板,C 制造业,False,29.4,True
000708,中信特钢,1997-03-26,SZ,主板,C 制造业,False,29.4,True
000709,河钢股份,1997-04-16,SZ,主板,C 制造业,False,29.4,True
000710,贝瑞基因,1997-04-22,SZ,主板,M 科研服务,False,29.4,True
000711,京蓝科技,1997-04-11,SZ,主板,C 制造业,False,29.4,True
000712,锦龙股份,1997-04-15,SZ,主板,J 金融业,False,29.4,True
000713,国投丰乐,1997-04-22,SZ,主板,A 农林牧渔,False,29.4,True
000715,中兴商业,1997-05-08,SZ,主板,F 批发零售,False,29.3,True
000716,黑芝麻,1997-04-18,SZ,主板,C 制造业,False,29.4,True
000717,中南股份,1997-05-08,SZ,主板,C 制造业,False,29.3,True
000718,苏宁环球,1997-04-08,SZ,主板,K 房地产,False,29.4,True
000719,中原传媒,1997-03-31,SZ,主板,R 文化传播,False,29.4,True
000720,新能泰山,1997-05-09,SZ,主板,C 制造业,False,29.3,True
000721,西安饮食,1997-04-30,SZ,主板,H 住宿餐饮,False,29.4,True
000722,湖南发展,1997-05-22,SZ,主板,D 水电煤气,False,29.3,True
000723,美锦能源,1997-05-15,SZ,主板,C 制造业,False,29.3,True
000725,京东方Ａ,2001-01-12,SZ,主板,C 制造业,False,25.6,True
000726,鲁泰Ａ,2000-12-25,SZ,主板,C 制造业,False,25.7,True
000727,冠捷科技,1997-05-20,SZ,主板,C 制造业,False,29.3,True
000728,国元证券,1997-06-16,SZ,主板,J 金融业,False,29.2,True
000729,燕京啤酒,1997-07-16,SZ,主板,C 制造业,False,29.1,True
000731,四川美丰,1997-06-17,SZ,主板,C 制造业,False,29.2,True
000733,振华科技,1997-07-03,SZ,主板,C 制造业,False,29.2,True
000735,罗牛山,1997-06-11,SZ,主板,A 农林牧渔,False,29.2,True
000736,中交发展,1997-04-25,SZ,主板,K 房地产,False,29.4,True
000737,北方铜业,1997-04-28,SZ,主板,C 制造业,False,29.4,True
000738,航发控制,1997-06-26,SZ,主板,C 制造业,False,29.2,True
000739,普洛药业,1997-05-09,SZ,主板,C 制造业,False,29.3,True
000750,国海证券,1997-07-09,SZ,主板,J 金融业,False,29.2,True
000751,锌业股份,1997-06-26,SZ,主板,C 制造业,False,29.2,True
000752,*ST西发,1997-06-25,SZ,主板,C 制造业,True,29.2,True
000753,漳州发展,1997-06-26,SZ,主板,F 批发零售,False,29.2,True
000755,山西高速,1997-06-27,SZ,主板,G 运输仓储,False,29.2,True
000756,新华制药,1997-08-06,SZ,主板,C 制造业,False,29.1,True
000757,浩物股份,1997-06-27,SZ,主板,F 批发零售,False,29.2,True
000758,中色股份,1997-04-16,SZ,主板,B 采矿业,False,29.4,True
000759,中百集团,1997-05-19,SZ,主板,F 批发零售,False,29.3,True
000761,本钢板材,1998-01-15,SZ,主板,C 制造业,False,28.6,True
000762,西藏矿业,1997-07-08,SZ,主板,B 采矿业,False,29.2,True
000766,通化金马,1997-04-30,SZ,主板,C 制造业,False,29.4,True
000767,晋控电力,1997-06-09,SZ,主板,D 水电煤气,False,29.2,True
000768,中航西飞,1997-06-26,SZ,主板,C 制造业,False,29.2,True
000776,广发证券,1997-06-11,SZ,主板,J 金融业,False,29.2,True
000777,中核科技,1997-07-10,SZ,主板,C 制造业,False,29.2,True
000778,新兴铸管,1997-06-06,SZ,主板,C 制造业,False,29.3,True
000779,甘咨询,1997-05-28,SZ,主板,M 科研服务,False,29.3,True
000782,恒申新材,1997-06-19,SZ,主板,C 制造业,False,29.2,True
000783,长江证券,1997-07-31,SZ,主板,J 金融业,False,29.1,True
000785,居然智家,1997-07-11,SZ,主板,L 商务服务,False,29.2,True
000786,北新建材,1997-06-06,SZ,主板,C 制造业,False,29.3,True
000788,北大医药,1997-06-16,SZ,主板,C 制造业,False,29.2,True
000789,万年青,1997-09-23,SZ,主板,C 制造业,False,29.0,True
000790,华神科技,1998-03-27,SZ,主板,C 制造业,False,28.4,True
000791,甘肃能源,1997-10-14,SZ,主板,D 水电煤气,False,28.9,True
000792,盐湖股份,1997-09-04,SZ,主板,C 制造业,False,29.0,True
000793,ST华闻,1997-07-29,SZ,主板,R 文化传播,True,29.1,True
000795,英洛华,1997-08-08,SZ,主板,C 制造业,False,29.1,True
000796,凯撒旅业,1997-07-03,SZ,主板,L 商务服务,False,29.2,True
000797,中国武夷,1997-07-15,SZ,主板,K 房地产,False,29.1,True
000798,中水渔业,1998-02-12,SZ,主板,A 农林牧渔,False,28.6,True
000799,酒鬼酒,1997-07-18,SZ,主板,C 制造业,False,29.1,True
000800,一汽解放,1997-06-18,SZ,主板,C 制造业,False,29.2,True
000801,四川九洲,1998-05-06,SZ,主板,C 制造业,False,28.3,True
000802,北京文化,1998-01-08,SZ,主板,R 文化传播,False,28.7,True
000803,山高环能,1998-03-03,SZ,主板,N 公共环保,False,28.5,True
000807,云铝股份,1998-04-08,SZ,主板,C 制造业,False,28.4,True
000809,和展能源,1998-06-16,SZ,主板,C 制造业,False,28.2,True
000810,创维数字,1998-06-02,SZ,主板,C 制造业,False,28.3,True
000811,冰轮环境,1998-05-28,SZ,主板,C 制造业,False,28.3,True
000812,陕西金叶,1998-06-23,SZ,主板,C 制造业,False,28.2,True
000813,德展健康,1998-05-19,SZ,主板,C 制造业,False,28.3,True
000815,美利云,1998-06-09,SZ,主板,C 制造业,False,28.2,True
000816,智慧农业,1997-08-18,SZ,主板,C 制造业,False,29.1,True
000818,航锦科技,1997-10-17,SZ,主板,C 制造业,False,28.9,True
000819,岳阳兴长,1997-06-25,SZ,主板,C 制造业,False,29.2,True
000820,神雾节能,1998-06-30,SZ,主板,M 科研服务,False,28.2,True
000821,ST京机,1998-06-26,SZ,主板,C 制造业,True,28.2,True
000822,山东海化,1998-07-03,SZ,主板,C 制造业,False,28.2,True
000823,超声电子,1997-10-08,SZ,主板,C 制造业,False,28.9,True
000825,太钢不锈,1998-10-21,SZ,主板,C 制造业,False,27.9,True
000826,*ST启环,1998-02-25,SZ,主板,N 公共环保,True,28.5,True
000828,东莞控股,1997-06-17,SZ,主板,G 运输仓储,False,29.2,True
000829,天音控股,1997-12-02,SZ,主板,F 批发零售,False,28.8,True
000830,鲁西化工,1998-08-07,SZ,主板,C 制造业,False,28.1,True
000831,中国稀土,1998-09-11,SZ,主板,C 制造业,False,28.0,True
000833,粤桂股份,1998-11-11,SZ,主板,S 综合,False,27.8,True
000837,秦川机床,1998-09-28,SZ,主板,C 制造业,False,27.9,True
000838,*ST发展,1997-06-26,SZ,主板,K 房地产,True,29.2,True
000839,国安股份,1997-10-31,SZ,主板,I 信息技术,False,28.8,True
000848,承德露露,1997-11-13,SZ,主板,C 制造业,False,28.8,True
000850,华茂股份,1998-10-07,SZ,主板,C 制造业,False,27.9,True
000852,石化机械,1998-11-26,SZ,主板,C 制造业,False,27.8,True
000856,冀东装备,1998-08-13,SZ,主板,C 制造业,False,28.1,True
000858,五粮液,1998-04-27,SZ,主板,C 制造业,False,28.4,True
000859,国风新材,1998-11-19,SZ,主板,C 制造业,False,27.8,True
000860,顺鑫农业,1998-11-04,SZ,主板,C 制造业,False,27.8,True
000862,银星能源,1998-09-15,SZ,主板,D 水电煤气,False,28.0,True
000863,三湘印象,1997-09-25,SZ,主板,K 房地产,False,28.9,True
000868,安凯客车,1997-07-25,SZ,主板,C 制造业,False,29.1,True
000869,张裕Ａ,2000-10-26,SZ,主板,C 制造业,False,25.9,True
000875,电投绿能,2002-09-26,SZ,主板,D 水电煤气,False,23.9,True
000876,新希望,1998-03-11,SZ,主板,C 制造业,False,28.5,True
000877,天山股份,1999-01-07,SZ,主板,C 制造业,False,27.7,True
000878,云南铜业,1998-06-02,SZ,主板,C 制造业,False,28.3,True
000880,潍柴重机,1998-04-02,SZ,主板,C 制造业,False,28.4,True
000881,中广核技,1998-09-02,SZ,主板,C 制造业,False,28.0,True
000882,华联股份,1998-06-16,SZ,主板,L 商务服务,False,28.2,True
000883,湖北能源,1998-05-19,SZ,主板,D 水电煤气,False,28.3,True
000885,城发环境,1999-03-19,SZ,主板,N 公共环保,False,27.5,True
000886,海南高速,1998-01-23,SZ,主板,G 运输仓储,False,28.6,True
000887,中鼎股份,1998-12-03,SZ,主板,C 制造业,False,27.8,True
000888,峨眉山Ａ,1997-10-21,SZ,主板,N 公共环保,False,28.9,True
000889,中嘉博创,1997-12-18,SZ,主板,I 信息技术,False,28.7,True
000890,法尔胜,1999-01-19,SZ,主板,C 制造业,False,27.6,True
000892,欢瑞世纪,1999-01-15,SZ,主板,R 文化传播,False,27.6,True
000893,亚钾国际,1998-12-24,SZ,主板,C 制造业,False,27.7,True
000895,双汇发展,1998-12-10,SZ,主板,C 制造业,False,27.7,True
000897,津滨发展,1999-04-22,SZ,主板,K 房地产,False,27.4,True
000898,鞍钢股份,1997-12-25,SZ,主板,C 制造业,False,28.7,True
000899,赣能股份,1997-11-26,SZ,主板,D 水电煤气,False,28.8,True
000900,现代投资,1999-01-28,SZ,主板,G 运输仓储,False,27.6,True
000901,航天科技,1999-04-01,SZ,主板,C 制造业,False,27.4,True
000902,新洋丰,1999-04-08,SZ,主板,C 制造业,False,27.4,True
000903,ST云动,1999-04-15,SZ,主板,C 制造业,True,27.4,True
000905,厦门港务,1999-04-29,SZ,主板,F 批发零售,False,27.4,True
000906,浙商中拓,1999-07-07,SZ,主板,L 商务服务,False,27.2,True
000908,石药景峰,1999-02-03,SZ,主板,C 制造业,False,27.6,True
000909,*ST数源,1999-05-07,SZ,主板,K 房地产,True,27.3,True
000910,大亚圣象,1999-06-30,SZ,主板,C 制造业,False,27.2,True
000911,*ST广糖,1999-05-27,SZ,主板,C 制造业,True,27.3,True
000912,泸天化,1999-06-03,SZ,主板,C 制造业,False,27.3,True
000913,钱江摩托,1999-05-14,SZ,主板,C 制造业,False,27.3,True
000915,华特达因,1999-06-09,SZ,主板,C 制造业,False,27.2,True
000917,电广传媒,1999-03-25,SZ,主板,I 信息技术,False,27.5,True
000919,金陵药业,1999-11-18,SZ,主板,C 制造业,False,26.8,True
000920,沃顿科技,1999-06-16,SZ,主板,C 制造业,False,27.2,True
000921,海信家电,1999-07-13,SZ,主板,C 制造业,False,27.2,True
000922,佳电股份,1999-06-18,SZ,主板,C 制造业,False,27.2,True
000923,河钢资源,1999-07-14,SZ,主板,B 采矿业,False,27.1,True
000925,众合科技,1999-06-11,SZ,主板,C 制造业,False,27.2,True
000926,福星股份,1999-06-18,SZ,主板,K 房地产,False,27.2,True
000927,中国铁物,1999-07-27,SZ,主板,L 商务服务,False,27.1,True
000928,中钢国际,1999-03-12,SZ,主板,E 建筑业,False,27.5,True
000929,兰州黄河,1999-06-23,SZ,主板,C 制造业,False,27.2,True
000930,中粮科技,1999-07-12,SZ,主板,C 制造业,False,27.2,True
000931,中关村,1999-07-12,SZ,主板,C 制造业,False,27.2,True
000932,华菱钢铁,1999-08-03,SZ,主板,C 制造业,False,27.1,True
000933,神火股份,1999-08-31,SZ,主板,C 制造业,False,27.0,True
000935,四川双马,1999-08-24,SZ,主板,C 制造业,False,27.0,True
